Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
65,65,eth1/18/1,22-23-24-25-38-39-45-47-50,,,,0,0
66,66,eth1/18/3,47,,,,0,0
67,67,eth1/18/5,22-23-24-25-38-45-47,,,,0,0
68,68,eth1/18/7,47,,,,0,0
69,69,eth1/17/1,22-23-24-25-38-39-45-47-50,,,,0,0
70,70,eth1/17/3,47,,,,0,0
71,71,eth1/17/5,22-23-24-25-38-45-47,,,,0,0
72,72,eth1/17/7,47,,,,0,0
73,73,eth1/19/1,22-23-24-25-38-39-45-47-50,,,,0,0
74,74,eth1/19/3,47,,,,0,0
75,75,eth1/19/5,22-23-24-25-38-45-47,,,,0,0
76,76,eth1/19/7,47,,,,0,0
77,77,eth1/20/1,22-23-24-25-38-39-45-47-50,,,,0,0
78,78,eth1/20/3,47,,,,0,0
79,79,eth1/20/5,22-23-24-25-38-45-47,,,,0,0
80,80,eth1/20/7,47,,,,0,0
81,81,eth1/22/1,22-23-24-25-38-39-45-47-50,,,,0,0
82,82,eth1/22/3,47,,,,0,0
83,83,eth1/22/5,22-23-24-25-38-45-47,,,,0,0
84,84,eth1/22/7,47,,,,0,0
85,85,eth1/21/1,22-23-24-25-38-39-45-47-50,,,,0,0
86,86,eth1/21/3,47,,,,0,0
87,87,eth1/21/5,22-23-24-25-38-45-47,,,,0,0
88,88,eth1/21/7,47,,,,0,0
89,89,eth1/23/1,22-23-24-25-38-39-45-47-50,,,,0,0
90,90,eth1/23/3,47,,,,0,0
91,91,eth1/23/5,22-23-24-25-38-45-47,,,,0,0
92,92,eth1/23/7,47,,,,0,0
93,93,eth1/24/1,22-23-24-25-38-39-45-47-50,,,,0,0
94,94,eth1/24/3,47,,,,0,0
95,95,eth1/24/5,22-23-24-25-38-45-47,,,,0,0
96,96,eth1/24/7,47,,,,0,0
97,97,eth1/26/1,22-23-24-25-38-39-45-47-50,,,,0,0
98,98,eth1/26/3,47,,,,0,0
99,99,eth1/26/5,22-23-24-25-38-45-47,,,,0,0
100,100,eth1/26/7,47,,,,0,0
101,101,eth1/25/1,22-23-24-25-38-39-45-47-50,,,,0,0
102,102,eth1/25/3,47,,,,0,0
103,103,eth1/25/5,22-23-24-25-38-45-47,,,,0,0
104,104,eth1/25/7,47,,,,0,0
105,105,eth1/27/1,22-23-24-25-38-39-45-47-50,,,,0,0
106,106,eth1/27/3,47,,,,0,0
107,107,eth1/27/5,22-23-24-25-38-45-47,,,,0,0
108,108,eth1/27/7,47,,,,0,0
109,109,eth1/28/1,22-23-24-25-38-39-45-47-50,,,,0,0
110,110,eth1/28/3,47,,,,0,0
111,111,eth1/28/5,22-23-24-25-38-45-47,,,,0,0
112,112,eth1/28/7,47,,,,0,0
113,113,eth1/30/1,22-23-24-25-38-39-45-47-50,,,,0,0
114,114,eth1/30/3,47,,,,0,0
115,115,eth1/30/5,22-23-24-25-38-45-47,,,,0,0
116,116,eth1/30/7,47,,,,0,0
117,117,eth1/29/1,22-23-24-25-38-39-45-47-50,,,,0,0
118,118,eth1/29/3,47,,,,0,0
119,119,eth1/29/5,22-23-24-25-38-45-47,,,,0,0
120,120,eth1/29/7,47,,,,0,0
121,121,eth1/31/1,22-23-24-25-38-39-45-47-50,,,,0,0
122,122,eth1/31/3,47,,,,0,0
123,123,eth1/31/5,22-23-24-25-38-45-47,,,,0,0
124,124,eth1/31/7,47,,,,0,0
125,125,eth1/32/1,22-23-24-25-38-39-45-47-50,,,,0,0
126,126,eth1/32/3,47,,,,0,0
127,127,eth1/32/5,22-23-24-25-38-45-47,,,,0,0
128,128,eth1/32/7,47,,,,0,0
129,129,eth1/34/1,22-23-24-25-38-39-45-47-50,,,,0,0
130,130,eth1/34/3,47,,,,0,0
131,131,eth1/34/5,22-23-24-25-38-45-47,,,,0,0
132,132,eth1/34/7,47,,,,0,0
133,133,eth1/33/1,22-23-24-25-38-39-45-47-50,,,,0,0
134,134,eth1/33/3,47,,,,0,0
135,135,eth1/33/5,22-23-24-25-38-45-47,,,,0,0
136,136,eth1/33/7,47,,,,0,0
137,137,eth1/35/1,22-23-24-25-38-39-45-47-50,,,,0,0
138,138,eth1/35/3,47,,,,0,0
139,139,eth1/35/5,22-23-24-25-38-45-47,,,,0,0
140,140,eth1/35/7,47,,,,0,0
141,141,eth1/36/1,22-23-24-25-38-39-45-47-50,,,,0,0
142,142,eth1/36/3,47,,,,0,0
143,143,eth1/36/5,22-23-24-25-38-45-47,,,,0,0
144,144,eth1/36/7,47,,,,0,0
145,145,eth1/38/1,22-23-24-25-38-39-45-47-50,,,,0,0
146,146,eth1/38/3,47,,,,0,0
147,147,eth1/38/5,22-23-24-25-38-45-47,,,,0,0
148,148,eth1/38/7,47,,,,0,0
149,149,eth1/37/1,22-23-24-25-38-39-45-47-50,,,,0,0
150,150,eth1/37/3,47,,,,0,0
151,151,eth1/37/5,22-23-24-25-38-45-47,,,,0,0
152,152,eth1/37/7,47,,,,0,0
153,153,eth1/39/1,22-23-24-25-38-39-45-47-50,,,,0,0
154,154,eth1/39/3,47,,,,0,0
155,155,eth1/39/5,22-23-24-25-38-45-47,,,,0,0
156,156,eth1/39/7,47,,,,0,0
157,157,eth1/40/1,22-23-24-25-38-39-45-47-50,,,,0,0
158,158,eth1/40/3,47,,,,0,0
159,159,eth1/40/5,22-23-24-25-38-45-47,,,,0,0
160,160,eth1/40/7,47,,,,0,0
161,161,eth1/42/1,22-23-24-25-38-39-45-47-50,,,,0,0
162,162,eth1/42/3,47,,,,0,0
163,163,eth1/42/5,22-23-24-25-38-45-47,,,,0,0
164,164,eth1/42/7,47,,,,0,0
165,165,eth1/41/1,22-23-24-25-38-39-45-47-50,,,,0,0
166,166,eth1/41/3,47,,,,0,0
167,167,eth1/41/5,22-23-24-25-38-45-47,,,,0,0
168,168,eth1/41/7,47,,,,0,0
169,169,eth1/43/1,22-23-24-25-38-39-45-47-50,,,,0,0
170,170,eth1/43/3,47,,,,0,0
171,171,eth1/43/5,22-23-24-25-38-45-47,,,,0,0
172,172,eth1/43/7,47,,,,0,0
173,173,eth1/44/1,22-23-24-25-38-39-45-47-50,,,,0,0
174,174,eth1/44/3,47,,,,0,0
175,175,eth1/44/5,22-23-24-25-38-45-47,,,,0,0
176,176,eth1/44/7,47,,,,0,0
177,177,eth1/46/1,22-23-24-25-38-39-45-47-50,,,,0,0
178,178,eth1/46/3,47,,,,0,0
179,179,eth1/46/5,22-23-24-25-38-45-47,,,,0,0
180,180,eth1/46/7,47,,,,0,0
181,181,eth1/45/1,22-23-24-25-38-39-45-47-50,,,,0,0
182,182,eth1/45/3,47,,,,0,0
183,183,eth1/45/5,22-23-24-25-38-45-47,,,,0,0
184,184,eth1/45/7,47,,,,0,0
185,185,eth1/47/1,22-23-24-25-38-39-45-47-50,,,,0,0
186,186,eth1/47/3,47,,,,0,0
187,187,eth1/47/5,22-23-24-25-38-45-47,,,,0,0
188,188,eth1/47/7,47,,,,0,0
189,189,eth1/48/1,22-23-24-25-38-39-45-47-50,,,,0,0
190,190,eth1/48/3,47,,,,0,0
191,191,eth1/48/5,22-23-24-25-38-45-47,,,,0,0
192,192,eth1/48/7,47,,,,0,0
193,193,eth1/50/1,22-23-24-25-38-39-45-47-50,,,,0,0
194,194,eth1/50/3,47,,,,0,0
195,195,eth1/50/5,22-23-24-25-38-45-47,,,,0,0
196,196,eth1/50/7,47,,,,0,0
197,197,eth1/49/1,22-23-24-25-38-39-45-47-50,,,,0,0
198,198,eth1/49/3,47,,,,0,0
199,199,eth1/49/5,22-23-24-25-38-45-47,,,,0,0
200,200,eth1/49/7,47,,,,0,0
201,201,eth1/51/1,22-23-24-25-38-39-45-47-50,,,,0,0
202,202,eth1/51/3,47,,,,0,0
203,203,eth1/51/5,22-23-24-25-38-45-47,,,,0,0
204,204,eth1/51/7,47,,,,0,0
205,205,eth1/52/1,22-23-24-25-38-39-45-47-50,,,,0,0
206,206,eth1/52/3,47,,,,0,0
207,207,eth1/52/5,22-23-24-25-38-45-47,,,,0,0
208,208,eth1/52/7,47,,,,0,0
209,209,eth1/54/1,22-23-24-25-38-39-45-47-50,,,,0,0
210,210,eth1/54/3,47,,,,0,0
211,211,eth1/54/5,22-23-24-25-38-45-47,,,,0,0
212,212,eth1/54/7,47,,,,0,0
213,213,eth1/53/1,22-23-24-25-38-39-45-47-50,,,,0,0
214,214,eth1/53/3,47,,,,0,0
215,215,eth1/53/5,22-23-24-25-38-45-47,,,,0,0
216,216,eth1/53/7,47,,,,0,0
217,217,eth1/55/1,22-23-24-25-38-39-45-47-50,,,,0,0
218,218,eth1/55/3,47,,,,0,0
219,219,eth1/55/5,22-23-24-25-38-45-47,,,,0,0
220,220,eth1/55/7,47,,,,0,0
221,221,eth1/56/1,22-23-24-25-38-39-45-47-50,,,,0,0
222,222,eth1/56/3,47,,,,0,0
223,223,eth1/56/5,22-23-24-25-38-45-47,,,,0,0
224,224,eth1/56/7,47,,,,0,0
225,225,eth1/58/1,22-23-24-25-38-39-45-47-50,,,,0,0
226,226,eth1/58/3,47,,,,0,0
227,227,eth1/58/5,22-23-24-25-38-45-47,,,,0,0
228,228,eth1/58/7,47,,,,0,0
229,229,eth1/57/1,22-23-24-25-38-39-45-47-50,,,,0,0
230,230,eth1/57/3,47,,,,0,0
231,231,eth1/57/5,22-23-24-25-38-45-47,,,,0,0
232,232,eth1/57/7,47,,,,0,0
233,233,eth1/59/1,22-23-24-25-38-39-45-47-50,,,,0,0
234,234,eth1/59/3,47,,,,0,0
235,235,eth1/59/5,22-23-24-25-38-45-47,,,,0,0
236,236,eth1/59/7,47,,,,0,0
237,237,eth1/60/1,22-23-24-25-38-39-45-47-50,,,,0,0
238,238,eth1/60/3,47,,,,0,0
239,239,eth1/60/5,22-23-24-25-38-45-47,,,,0,0
240,240,eth1/60/7,47,,,,0,0
241,241,eth1/62/1,22-23-24-25-38-39-45-47-50,,,,0,0
242,242,eth1/62/3,47,,,,0,0
243,243,eth1/62/5,22-23-24-25-38-45-47,,,,0,0
244,244,eth1/62/7,47,,,,0,0
245,245,eth1/61/1,22-23-24-25-38-39-45-47-50,,,,0,0
246,246,eth1/61/3,47,,,,0,0
247,247,eth1/61/5,22-23-24-25-38-45-47,,,,0,0
248,248,eth1/61/7,47,,,,0,0
249,249,eth1/63/1,22-23-24-25-38-39-45-47-50,,,,0,0
250,250,eth1/63/3,47,,,,0,0
251,251,eth1/63/5,22-23-24-25-38-45-47,,,,0,0
252,252,eth1/63/7,47,,,,0,0
253,253,eth1/64/1,22-23-24-25-38-39-45-47-50,,,,0,0
254,254,eth1/64/3,47,,,,0,0
255,255,eth1/64/5,22-23-24-25-38-45-47,,,,0,0
256,256,eth1/64/7,47,,,,0,0
257,257,eth1/65/1,11-22-23-48,,,,4,0
