A_SLOT_ID,A_CHIP_ID,A_CHIP_TYPE,A_CORE_ID,A_CORE_TYPE,A_CORE_LANE,A_PHYSICAL_TX_LANE,A_PHYSICAL_RX_LANE,A_TX_POLARITY_SWAP,A_RX_POLARITY_SWAP,Z_SLOT_ID,Z_CHIP_ID,Z_CHIP_TYPE,Z_CORE_ID,Z_CORE_TYPE,Z_CORE_LANE,Z_PHYSICAL_TX_LANE,Z_PHYSICAL_RX_LANE,Z_TX_POLARITY_SWAP,Z_RX_POLARITY_SWAP
1,1,NPU,6,TH5_NIF,4,1,6,Y,N,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,20,20,20,N,N
1,1,NPU,6,TH5_NIF,5,7,5,Y,Y,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,21,21,21,N,N
1,1,NPU,6,TH5_NIF,6,6,4,Y,N,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,22,22,22,N,N
1,1,NPU,6,TH5_NIF,7,5,1,Y,Y,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,23,23,23,N,N
1,1,NPU,7,TH5_NIF,0,4,4,Y,Y,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,24,24,24,N,N
1,1,NPU,7,TH5_NIF,1,3,2,Y,N,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,25,25,25,N,N
1,1,NPU,7,TH5_NIF,2,0,0,N,Y,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,26,26,26,N,N
1,1,NPU,7,TH5_NIF,3,7,5,N,Y,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,27,27,27,N,N
1,1,NPU,7,TH5_NIF,4,1,1,Y,Y,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,28,28,28,N,N
1,1,NPU,7,TH5_NIF,5,2,3,N,N,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,29,29,29,N,N
1,1,NPU,7,TH5_NIF,6,6,7,Y,Y,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,30,30,30,N,N
1,1,NPU,7,TH5_NIF,7,5,6,N,Y,1,2,TRANSCEIVER,0,BANKED_CMIS_INTEGRATED,31,31,31,N,N
1,1,NPU,64,TH5_NIF,0,0,0,Y,N,1,65,TRANSCEIVER,0,QSFP28,0,0,0,N,N
1,1,NPU,64,TH5_NIF,1,1,1,Y,N,1,65,TRANSCEIVER,0,QSFP28,1,1,1,N,N
1,1,NPU,64,TH5_NIF,2,2,2,Y,N,1,65,TRANSCEIVER,0,QSFP28,2,2,2,N,N
1,1,NPU,64,TH5_NIF,3,3,3,Y,N,1,65,TRANSCEIVER,0,QSFP28,3,3,3,N,N
