A_SLOT_ID,A_CHIP_ID,A_CHIP_TYPE,A_CORE_ID,A_CORE_TYPE,A_CORE_LANE,A_PHYSICAL_TX_LANE,A_PHYSICAL_RX_LANE,A_TX_POLARITY_SWAP,A_RX_POLARITY_SWAP,Z_SLOT_ID,Z_CHIP_ID,Z_CHIP_TYPE,Z_CORE_ID,Z_CORE_TYPE,Z_CORE_LANE,Z_PHYSICAL_TX_LANE,Z_PHYSICAL_RX_LANE,Z_TX_POLARITY_SWAP,Z_RX_POLARITY_SWAP
1,1,NPU,0,G200,15,0,7,Y,Y,1,5,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,0,G200,16,30,27,Y,N,1,8,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,0,G200,17,31,25,Y,N,1,8,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,0,G200,18,24,31,Y,Y,1,8,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,0,G200,19,29,26,N,Y,1,8,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,0,G200,20,28,29,N,Y,1,8,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,0,G200,21,26,30,Y,N,1,8,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,0,G200,22,27,28,Y,N,1,8,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,0,G200,23,25,24,Y,N,1,8,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,0,G200,24,17,18,Y,Y,1,7,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,0,G200,25,19,21,Y,Y,1,7,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,0,G200,26,18,17,Y,Y,1,7,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,0,G200,27,22,22,Y,Y,1,7,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,0,G200,28,23,16,Y,Y,1,7,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,0,G200,29,21,23,Y,Y,1,7,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,0,G200,30,20,19,N,Y,1,7,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,0,G200,31,16,20,N,Y,1,7,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,1,G200,0,12,10,Y,Y,1,2,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,1,G200,1,10,11,Y,Y,1,2,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,1,G200,2,8,8,Y,N,1,2,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,1,G200,3,9,13,Y,N,1,2,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,1,G200,4,11,12,Y,N,1,2,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,1,G200,5,14,14,N,N,1,2,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,1,G200,6,15,9,N,Y,1,2,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,1,G200,7,13,15,Y,N,1,2,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,1,G200,8,1,1,Y,N,1,1,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,1,G200,9,2,3,Y,N,1,1,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,1,G200,10,0,0,Y,Y,1,1,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,1,G200,11,4,6,N,Y,1,1,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,1,G200,12,7,2,N,N,1,1,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,1,G200,13,3,4,N,Y,1,1,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,1,G200,14,5,7,Y,Y,1,1,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,1,G200,15,6,5,N,Y,1,1,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,1,G200,16,28,29,N,N,1,4,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,1,G200,17,31,24,N,Y,1,4,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,1,G200,18,27,31,Y,N,1,4,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,1,G200,19,29,27,N,N,1,4,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,1,G200,20,30,28,N,Y,1,4,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,1,G200,21,26,30,Y,N,1,4,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,1,G200,22,25,26,Y,Y,1,4,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,1,G200,23,24,25,N,N,1,4,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,1,G200,24,20,21,Y,N,1,3,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,1,G200,25,22,16,Y,N,1,3,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,1,G200,26,23,18,Y,N,1,3,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,1,G200,27,19,20,Y,Y,1,3,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,1,G200,28,16,22,N,Y,1,3,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,1,G200,29,18,19,N,Y,1,3,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,1,G200,30,21,17,N,Y,1,3,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,1,G200,31,17,23,Y,N,1,3,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,2,G200,0,16,17,Y,Y,1,27,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,2,G200,1,19,19,Y,Y,1,27,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,2,G200,2,17,16,N,Y,1,27,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,2,G200,3,23,21,N,N,1,27,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,2,G200,4,20,20,Y,N,1,27,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,2,G200,5,22,18,Y,N,1,27,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,2,G200,6,21,22,N,Y,1,27,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,2,G200,7,18,23,Y,Y,1,27,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,2,G200,8,28,24,Y,N,1,28,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,2,G200,9,29,25,N,Y,1,28,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,2,G200,10,25,26,Y,Y,1,28,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,2,G200,11,26,29,N,N,1,28,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,2,G200,12,31,27,Y,Y,1,28,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,2,G200,13,27,30,Y,Y,1,28,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,2,G200,14,30,28,N,Y,1,28,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,2,G200,15,24,31,Y,Y,1,28,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,2,G200,16,6,3,Y,N,1,25,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,2,G200,17,7,1,Y,N,1,25,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,2,G200,18,0,7,Y,Y,1,25,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,2,G200,19,5,2,N,Y,1,25,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,2,G200,20,4,5,N,Y,1,25,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,2,G200,21,2,6,Y,N,1,25,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,2,G200,22,3,4,Y,N,1,25,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,2,G200,23,1,0,Y,N,1,25,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,2,G200,24,9,10,Y,Y,1,26,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,2,G200,25,11,13,Y,Y,1,26,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,2,G200,26,10,9,Y,Y,1,26,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,2,G200,27,14,14,Y,Y,1,26,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,2,G200,28,15,8,Y,Y,1,26,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,2,G200,29,13,15,Y,Y,1,26,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,2,G200,30,12,11,N,Y,1,26,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,2,G200,31,8,12,N,Y,1,26,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,3,G200,0,20,18,Y,Y,1,31,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,3,G200,1,18,19,Y,Y,1,31,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,3,G200,2,16,16,Y,N,1,31,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,3,G200,3,17,21,Y,N,1,31,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,3,G200,4,19,20,Y,N,1,31,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,3,G200,5,22,22,N,N,1,31,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,3,G200,6,23,17,N,Y,1,31,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,3,G200,7,21,23,Y,N,1,31,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,3,G200,8,25,25,Y,N,1,32,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,3,G200,9,26,27,Y,N,1,32,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,3,G200,10,24,24,Y,Y,1,32,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,3,G200,11,28,30,N,Y,1,32,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,3,G200,12,31,26,N,N,1,32,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,3,G200,13,27,28,N,Y,1,32,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,3,G200,14,29,31,Y,Y,1,32,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,3,G200,15,30,29,N,Y,1,32,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,3,G200,16,4,5,N,N,1,29,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,3,G200,17,7,0,N,Y,1,29,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,3,G200,18,3,7,Y,N,1,29,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,3,G200,19,5,3,N,N,1,29,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,3,G200,20,6,4,N,Y,1,29,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,3,G200,21,2,6,Y,N,1,29,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,3,G200,22,1,2,Y,Y,1,29,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,3,G200,23,0,1,N,N,1,29,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,3,G200,24,12,13,Y,N,1,30,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,3,G200,25,14,8,Y,N,1,30,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,3,G200,26,15,10,Y,N,1,30,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,3,G200,27,11,12,Y,Y,1,30,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,3,G200,28,8,14,N,Y,1,30,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,3,G200,29,10,11,N,Y,1,30,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,3,G200,30,13,9,N,Y,1,30,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,3,G200,31,9,15,Y,N,1,30,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,4,G200,0,14,10,Y,N,1,22,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,4,G200,1,11,8,Y,N,1,22,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,4,G200,2,9,14,N,Y,1,22,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,4,G200,3,12,12,Y,Y,1,22,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,4,G200,4,8,9,Y,Y,1,22,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,4,G200,5,10,11,Y,Y,1,22,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,4,G200,6,13,13,N,N,1,22,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,4,G200,7,15,15,N,Y,1,22,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,4,G200,8,4,3,Y,N,1,21,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,4,G200,9,1,5,N,Y,1,21,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,4,G200,10,0,1,Y,Y,1,21,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,4,G200,11,7,0,N,N,1,21,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,4,G200,12,3,7,Y,Y,1,21,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,4,G200,13,2,6,Y,Y,1,21,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,4,G200,14,6,2,N,Y,1,21,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,4,G200,15,5,4,Y,Y,1,21,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,4,G200,16,30,27,Y,N,1,24,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,4,G200,17,31,25,Y,N,1,24,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,4,G200,18,24,29,Y,Y,1,24,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,4,G200,19,29,28,N,Y,1,24,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,4,G200,20,28,31,N,Y,1,24,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,4,G200,21,26,24,Y,N,1,24,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,4,G200,22,27,26,Y,N,1,24,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,4,G200,23,25,30,Y,N,1,24,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,4,G200,24,16,23,N,N,1,23,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,4,G200,25,20,21,N,Y,1,23,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,4,G200,26,19,18,N,N,1,23,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,4,G200,27,23,22,Y,Y,1,23,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,4,G200,28,22,17,N,N,1,23,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,4,G200,29,18,19,N,Y,1,23,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,4,G200,30,21,16,Y,N,1,23,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,4,G200,31,17,20,Y,Y,1,23,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,5,G200,0,11,11,Y,N,1,18,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,5,G200,1,10,12,Y,N,1,18,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,5,G200,2,8,9,Y,Y,1,18,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,5,G200,3,9,10,Y,Y,1,18,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,5,G200,4,13,15,Y,Y,1,18,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,5,G200,5,14,13,N,Y,1,18,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,5,G200,6,12,14,Y,N,1,18,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,5,G200,7,15,8,Y,Y,1,18,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,5,G200,8,1,1,Y,N,1,17,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,5,G200,9,2,3,Y,N,1,17,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,5,G200,10,0,6,Y,Y,1,17,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,5,G200,11,4,2,N,Y,1,17,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,5,G200,12,3,4,N,N,1,17,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,5,G200,13,5,0,N,Y,1,17,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,5,G200,14,7,7,Y,Y,1,17,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,5,G200,15,6,5,N,Y,1,17,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,5,G200,16,28,24,N,N,1,20,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,5,G200,17,31,27,N,Y,1,20,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,5,G200,18,27,26,Y,N,1,20,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,5,G200,19,29,31,N,N,1,20,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,5,G200,20,30,28,N,Y,1,20,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,5,G200,21,26,30,Y,N,1,20,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,5,G200,22,25,25,Y,Y,1,20,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,5,G200,23,24,29,N,N,1,20,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,5,G200,24,20,16,Y,Y,1,19,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,5,G200,25,22,19,Y,Y,1,19,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,5,G200,26,23,17,Y,Y,1,19,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,5,G200,27,19,23,Y,N,1,19,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,5,G200,28,16,21,N,N,1,19,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,5,G200,29,18,18,N,N,1,19,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,5,G200,30,21,20,N,N,1,19,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,5,G200,31,17,22,Y,Y,1,19,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,6,G200,0,22,18,Y,N,1,11,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,6,G200,1,19,16,Y,N,1,11,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,6,G200,2,17,22,N,Y,1,11,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,6,G200,3,20,20,Y,Y,1,11,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,6,G200,4,16,17,Y,Y,1,11,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,6,G200,5,18,19,Y,Y,1,11,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,6,G200,6,21,21,N,N,1,11,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,6,G200,7,23,23,N,Y,1,11,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,6,G200,8,28,27,Y,N,1,12,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,6,G200,9,25,29,N,Y,1,12,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,6,G200,10,24,25,Y,Y,1,12,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,6,G200,11,31,24,N,N,1,12,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,6,G200,12,27,31,Y,Y,1,12,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,6,G200,13,26,30,Y,Y,1,12,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,6,G200,14,30,26,N,Y,1,12,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,6,G200,15,29,28,Y,Y,1,12,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,6,G200,16,6,3,Y,N,1,9,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,6,G200,17,7,1,Y,N,1,9,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,6,G200,18,0,5,Y,Y,1,9,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,6,G200,19,5,4,N,Y,1,9,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,6,G200,20,4,7,N,Y,1,9,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,6,G200,21,2,0,Y,N,1,9,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,6,G200,22,3,2,Y,N,1,9,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,6,G200,23,1,6,Y,N,1,9,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,6,G200,24,8,15,N,N,1,10,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,6,G200,25,12,13,N,Y,1,10,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,6,G200,26,11,10,N,N,1,10,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,6,G200,27,15,14,Y,Y,1,10,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,6,G200,28,14,9,N,N,1,10,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,6,G200,29,10,11,N,Y,1,10,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,6,G200,30,13,8,Y,N,1,10,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,6,G200,31,9,12,Y,Y,1,10,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,7,G200,0,19,19,Y,N,1,15,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,7,G200,1,18,20,Y,N,1,15,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,7,G200,2,16,17,Y,Y,1,15,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,7,G200,3,17,18,Y,Y,1,15,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,7,G200,4,21,23,Y,Y,1,15,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,7,G200,5,22,21,N,Y,1,15,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,7,G200,6,20,22,Y,N,1,15,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,7,G200,7,23,16,Y,Y,1,15,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,7,G200,8,25,25,Y,N,1,16,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,7,G200,9,26,27,Y,N,1,16,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,7,G200,10,24,30,Y,Y,1,16,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,7,G200,11,28,26,N,Y,1,16,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,7,G200,12,27,28,N,N,1,16,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,1,NPU,7,G200,13,29,24,N,Y,1,16,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,7,G200,14,31,31,Y,Y,1,16,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,1,NPU,7,G200,15,30,29,N,Y,1,16,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,7,G200,16,4,0,N,N,1,13,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,1,NPU,7,G200,17,7,3,N,Y,1,13,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,7,G200,18,3,2,Y,N,1,13,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,1,NPU,7,G200,19,5,7,N,N,1,13,TRANSCEIVER,0,OSFP,3,3,3,N,N
