Global_PortID,Logical_PortID,Port_Name,Supported_Port_Profiles,Attached_CoreID,Attached_Core_PortID,Virtual_Device_ID,Port_Type,Scope
32829,32829,fab1/4/5,36-37-41-42,,,0,1,0
32830,32830,fab1/4/6,36-37-41-42,,,0,1,0
32831,32831,fab1/4/7,36-37-41-42,,,0,1,0
32832,32832,fab1/4/8,36-37-41-42,,,0,1,0
32823,32823,fab1/5/1,36-37-41-42,,,0,1,0
32824,32824,fab1/5/2,36-37-41-42,,,0,1,0
32822,32822,fab1/5/3,36-37-41-42,,,0,1,0
32818,32818,fab1/5/4,36-37-41-42,,,0,1,0
32821,32821,fab1/5/5,36-37-41-42,,,0,1,0
32819,32819,fab1/5/6,36-37-41-42,,,0,1,0
32817,32817,fab1/5/7,36-37-41-42,,,0,1,0
32820,32820,fab1/5/8,36-37-41-42,,,0,1,0
32814,32814,fab1/6/1,36-37-41-42,,,0,1,0
32816,32816,fab1/6/2,36-37-41-42,,,0,1,0
32815,32815,fab1/6/3,36-37-41-42,,,0,1,0
32810,32810,fab1/6/4,36-37-41-42,,,0,1,0
32813,32813,fab1/6/5,36-37-41-42,,,0,1,0
32811,32811,fab1/6/6,36-37-41-42,,,0,1,0
32809,32809,fab1/6/7,36-37-41-42,,,0,1,0
32812,32812,fab1/6/8,36-37-41-42,,,0,1,0
32801,32801,fab1/7/1,36-37-41-42,,,0,1,0
32802,32802,fab1/7/2,36-37-41-42,,,0,1,0
32803,32803,fab1/7/3,36-37-41-42,,,0,1,0
32804,32804,fab1/7/4,36-37-41-42,,,0,1,0
32805,32805,fab1/7/5,36-37-41-42,,,0,1,0
32806,32806,fab1/7/6,36-37-41-42,,,0,1,0
32807,32807,fab1/7/7,36-37-41-42,,,0,1,0
32808,32808,fab1/7/8,36-37-41-42,,,0,1,0
32795,32795,fab1/8/1,36-37-41-42,,,0,1,0
32796,32796,fab1/8/2,36-37-41-42,,,0,1,0
32793,32793,fab1/8/3,36-37-41-42,,,0,1,0
32794,32794,fab1/8/4,36-37-41-42,,,0,1,0
32797,32797,fab1/8/5,36-37-41-42,,,0,1,0
32798,32798,fab1/8/6,36-37-41-42,,,0,1,0
32799,32799,fab1/8/7,36-37-41-42,,,0,1,0
32800,32800,fab1/8/8,36-37-41-42,,,0,1,0
32787,32787,fab1/9/1,36-37-41-42,,,0,1,0
32786,32786,fab1/9/2,36-37-41-42,,,0,1,0
32785,32785,fab1/9/3,36-37-41-42,,,0,1,0
32792,32792,fab1/9/4,36-37-41-42,,,0,1,0
32788,32788,fab1/9/5,36-37-41-42,,,0,1,0
32791,32791,fab1/9/6,36-37-41-42,,,0,1,0
32790,32790,fab1/9/7,36-37-41-42,,,0,1,0
32789,32789,fab1/9/8,36-37-41-42,,,0,1,0
32779,32779,fab1/10/1,36-37-41-42,,,0,1,0
32778,32778,fab1/10/2,36-37-41-42,,,0,1,0
32777,32777,fab1/10/3,36-37-41-42,,,0,1,0
32784,32784,fab1/10/4,36-37-41-42,,,0,1,0
32780,32780,fab1/10/5,36-37-41-42,,,0,1,0
32783,32783,fab1/10/6,36-37-41-42,,,0,1,0
32782,32782,fab1/10/7,36-37-41-42,,,0,1,0
32781,32781,fab1/10/8,36-37-41-42,,,0,1,0
20,20,eth1/11/1,23-24-35-38-39-45,1,4,0,0,1
21,21,eth1/11/5,23-24-38-45,1,5,0,0,1
24,24,eth1/12/1,23-24-35-38-39-45,1,8,0,0,1
25,25,eth1/12/5,23-24-38-45,1,9,0,0,1
18,18,eth1/13/1,23-24-35-38-39-45,1,12,0,0,1
19,19,eth1/13/5,23-24-38-45,1,3,0,0,1
22,22,eth1/14/1,23-24-35-38-39-45,1,6,0,0,1
23,23,eth1/14/5,23-24-38-45,1,7,0,0,1
14,14,eth1/15/1,23-24-35-38-39-45,0,8,0,0,1
15,15,eth1/15/5,23-24-38-45,0,9,0,0,1
10,10,eth1/16/1,23-24-35-38-39-45,0,4,0,0,1
11,11,eth1/16/5,23-24-38-45,0,5,0,0,1
16,16,eth1/17/1,23-24-35-38-39-45,0,10,0,0,1
17,17,eth1/17/5,23-24-38-45,0,11,0,0,1
12,12,eth1/18/1,23-24-35-38-39-45,0,6,0,0,1
13,13,eth1/18/5,23-24-38-45,0,7,0,0,1
8,8,eth1/19/1,23-24-35-38-39-45,0,2,0,0,1
9,9,eth1/19/5,23-24-38-45,0,3,0,0,1
26,26,eth1/20/1,23-24-35-38-39-45,2,12,0,0,1
27,27,eth1/20/5,23-24-38-45,2,3,0,0,1
30,30,eth1/21/1,23-24-35-38-39-45,2,6,0,0,1
31,31,eth1/21/5,23-24-38-45,2,7,0,0,1
28,28,eth1/22/1,23-24-35-38-39-45,2,4,0,0,1
29,29,eth1/22/5,23-24-38-45,2,5,0,0,1
42,42,eth1/23/1,23-24-35-38-39-45,3,10,0,0,1
43,43,eth1/23/5,23-24-38-45,3,11,0,0,1
32,32,eth1/24/1,23-24-35-38-39-45,2,8,0,0,1
33,33,eth1/24/5,23-24-38-45,2,9,0,0,1
38,38,eth1/25/1,23-24-35-38-39-45,3,6,0,0,1
39,39,eth1/25/5,23-24-38-45,3,7,0,0,1
40,40,eth1/26/1,23-24-35-38-39-45,3,8,0,0,1
41,41,eth1/26/5,23-24-38-45,3,9,0,0,1
34,34,eth1/27/1,23-24-35-38-39-45,3,2,0,0,1
35,35,eth1/27/5,23-24-38-45,3,3,0,0,1
36,36,eth1/28/1,23-24-35-38-39-45,3,4,0,0,1
37,37,eth1/28/5,23-24-38-45,3,5,0,0,1
32870,32870,fab1/29/1,36-37-41-42,,,0,1,0
32869,32869,fab1/29/2,36-37-41-42,,,0,1,0
32865,32865,fab1/29/3,36-37-41-42,,,0,1,0
32872,32872,fab1/29/4,36-37-41-42,,,0,1,0
32868,32868,fab1/29/5,36-37-41-42,,,0,1,0
32871,32871,fab1/29/6,36-37-41-42,,,0,1,0
32867,32867,fab1/29/7,36-37-41-42,,,0,1,0
32866,32866,fab1/29/8,36-37-41-42,,,0,1,0
32863,32863,fab1/30/1,36-37-41-42,,,0,1,0
32864,32864,fab1/30/2,36-37-41-42,,,0,1,0
32862,32862,fab1/30/3,36-37-41-42,,,0,1,0
32858,32858,fab1/30/4,36-37-41-42,,,0,1,0
32861,32861,fab1/30/5,36-37-41-42,,,0,1,0
32859,32859,fab1/30/6,36-37-41-42,,,0,1,0
32857,32857,fab1/30/7,36-37-41-42,,,0,1,0
32860,32860,fab1/30/8,36-37-41-42,,,0,1,0
32891,32891,fab1/31/1,36-37-41-42,,,0,1,0
32892,32892,fab1/31/2,36-37-41-42,,,0,1,0
32894,32894,fab1/31/3,36-37-41-42,,,0,1,0
32896,32896,fab1/31/4,36-37-41-42,,,0,1,0
32893,32893,fab1/31/5,36-37-41-42,,,0,1,0
32889,32889,fab1/31/6,36-37-41-42,,,0,1,0
32895,32895,fab1/31/7,36-37-41-42,,,0,1,0
32890,32890,fab1/31/8,36-37-41-42,,,0,1,0
32873,32873,fab1/32/1,36-37-41-42,,,0,1,0
32876,32876,fab1/32/2,36-37-41-42,,,0,1,0
32878,32878,fab1/32/3,36-37-41-42,,,0,1,0
32874,32874,fab1/32/4,36-37-41-42,,,0,1,0
32877,32877,fab1/32/5,36-37-41-42,,,0,1,0
32875,32875,fab1/32/6,36-37-41-42,,,0,1,0
32879,32879,fab1/32/7,36-37-41-42,,,0,1,0
32880,32880,fab1/32/8,36-37-41-42,,,0,1,0
32886,32886,fab1/33/1,36-37-41-42,,,0,1,0
32885,32885,fab1/33/2,36-37-41-42,,,0,1,0
32887,32887,fab1/33/3,36-37-41-42,,,0,1,0
32888,32888,fab1/33/4,36-37-41-42,,,0,1,0
32884,32884,fab1/33/5,36-37-41-42,,,0,1,0
32881,32881,fab1/33/6,36-37-41-42,,,0,1,0
32883,32883,fab1/33/7,36-37-41-42,,,0,1,0
32882,32882,fab1/33/8,36-37-41-42,,,0,1,0
32902,32902,fab1/34/1,36-37-41-42,,,0,1,0
32903,32903,fab1/34/2,36-37-41-42,,,0,1,0
32897,32897,fab1/34/3,36-37-41-42,,,0,1,0
32904,32904,fab1/34/4,36-37-41-42,,,0,1,0
32899,32899,fab1/34/5,36-37-41-42,,,0,1,0
32901,32901,fab1/34/6,36-37-41-42,,,0,1,0
32900,32900,fab1/34/7,36-37-41-42,,,0,1,0
32898,32898,fab1/34/8,36-37-41-42,,,0,1,0
32921,32921,fab1/35/1,36-37-41-42,,,0,1,0
32924,32924,fab1/35/2,36-37-41-42,,,0,1,0
32926,32926,fab1/35/3,36-37-41-42,,,0,1,0
32922,32922,fab1/35/4,36-37-41-42,,,0,1,0
32925,32925,fab1/35/5,36-37-41-42,,,0,1,0
32923,32923,fab1/35/6,36-37-41-42,,,0,1,0
32927,32927,fab1/35/7,36-37-41-42,,,0,1,0
32928,32928,fab1/35/8,36-37-41-42,,,0,1,0
32929,32929,fab1/36/1,36-37-41-42,,,0,1,0
32930,32930,fab1/36/2,36-37-41-42,,,0,1,0
32931,32931,fab1/36/3,36-37-41-42,,,0,1,0
32936,32936,fab1/36/4,36-37-41-42,,,0,1,0
32934,32934,fab1/36/5,36-37-41-42,,,0,1,0
32933,32933,fab1/36/6,36-37-41-42,,,0,1,0
32932,32932,fab1/36/7,36-37-41-42,,,0,1,0
32935,32935,fab1/36/8,36-37-41-42,,,0,1,0
32918,32918,fab1/37/1,36-37-41-42,,,0,1,0
32919,32919,fab1/37/2,36-37-41-42,,,0,1,0
32913,32913,fab1/37/3,36-37-41-42,,,0,1,0
32920,32920,fab1/37/4,36-37-41-42,,,0,1,0
32915,32915,fab1/37/5,36-37-41-42,,,0,1,0
32917,32917,fab1/37/6,36-37-41-42,,,0,1,0
32916,32916,fab1/37/7,36-37-41-42,,,0,1,0
32914,32914,fab1/37/8,36-37-41-42,,,0,1,0
32909,32909,fab1/38/1,36-37-41-42,,,0,1,0
32912,32912,fab1/38/2,36-37-41-42,,,0,1,0
32910,32910,fab1/38/3,36-37-41-42,,,0,1,0
32906,32906,fab1/38/4,36-37-41-42,,,0,1,0
32905,32905,fab1/38/5,36-37-41-42,,,0,1,0
32907,32907,fab1/38/6,36-37-41-42,,,0,1,0
32911,32911,fab1/38/7,36-37-41-42,,,0,1,0
32908,32908,fab1/38/8,36-37-41-42,,,0,1,0
